3714,Washington Dulles International Airport,Washington,IAD,KIAD,38.94449997,-77.45580292,0
3715,Easterwood Field,College Station,CLL,KCLL,30.58860016,-96.36380005,0
3716,Felts Field,Spokane,SFF,KSFF,47.682800292969,-117.32299804688,0
3717,General Mitchell International Airport,Milwaukee,MKE,KMKE,42.947200775146484,-87.89659881591797,0
3718,Abilene Regional Airport,Abilene,ABI,KABI,32.4113006592,-99.68190002440001,0
3719,Columbia Regional Airport,Columbia,COU,KCOU,38.81809997558594,-92.21959686279297,0
3720,Portland International Airport,Portland,PDX,KPDX,45.58869934,-122.5979996,0
3721,Dade Collier Training and Transition Airport,Miami,TNT,KTNT,25.861799240112,-80.897003173828,0
3722,Palm Beach International Airport,West Palm Beach,PBI,KPBI,26.68320083618164,-80.09559631347656,0
3723,Fort Worth Meacham International Airport,Fort Worth,FTW,KFTW,32.8198013306,-97.36239624019998,0
3724,Ogdensburg International Airport,Ogdensburg,OGS,KOGS,44.6819000244,-75.46549987790002,0
3726,Boeing Field King County International Airport,Seattle,BFI,KBFI,47.529998779296875,-122.302001953125,0
3727,Lackland Air Force Base,San Antonio,SKF,KSKF,29.38419914,-98.58110046,0
3728,Honolulu International Airport,Honolulu,HNL,PHNL,21.318700790405273,-157.9219970703125,0
3729,Des Moines International Airport,Des Moines,DSM,KDSM,41.534000396728516,-93.66310119628906,0
3730,Coastal Carolina Regional Airport,New Bern,EWN,KEWN,35.0730018616,-77.04290008539999,0
3731,San Diego International Airport,San Diego,SAN,KSAN,32.7336006165,-117.190002441,0
3732,Monroe Regional Airport,Monroe,MLU,KMLU,32.51089859008789,-92.0376968383789,0
3733,Shaw Air Force Base,Sumter,SSC,KSSC,33.97269821,-80.47059631,0
3734,Ontario International Airport,Ontario,ONT,KONT,34.055999755859375,-117.60099792480469,0
3735,Majors Airport,Greenvile,GVT,KGVT,33.0677986145,-96.0652999878,0
3736,Roswell International Air Center Airport,Roswell,ROW,KROW,33.30160140991211,-104.53099822998047,0
3737,Coleman A. Young Municipal Airport,Detroit,DET,KDET,42.40919876,-83.00990295,0
3738,Brownsville South Padre Island International Airport,Brownsville,BRO,KBRO,25.90679931640625,-97.4259033203125,0
3739,Dothan Regional Airport,Dothan,DHN,KDHN,31.321300506591797,-85.44960021972656,0
3740,Cape May County Airport,Wildwood,WWD,KWWD,39.008499145500004,-74.9083023071,0
3742,Selfridge Angb Airport,Mount Clemens,MTC,KMTC,42.608299255371094,-82.83550262451172,0
3743,Four Corners Regional Airport,Farmington,FMN,KFMN,36.741199493399996,-108.230003357,0
3744,Corpus Christi International Airport,Corpus Christi,CRP,KCRP,27.77039909362793,-97.5011978149414,0
3745,Syracuse Hancock International Airport,Syracuse,SYR,KSYR,43.11119842529297,-76.1063003540039,0
3746,Naval Air Station Key West/Boca Chica Field,Key West,NQX,KNQX,24.57579994,-81.68890381,0
3747,Chicago Midway International Airport,Chicago,MDW,KMDW,41.7859992980957,-87.75240325927734,0
3748,Norman Y. Mineta San Jose International Airport,San Jose,SJC,KSJC,37.36259841918945,-121.92900085449219,0
3749,Lea County Regional Airport,Hobbs,HOB,KHOB,32.6875,-103.2170029,0
3750,Northeast Philadelphia Airport,Philadelphia,PNE,KPNE,40.08190155,-75.01059723,0
3751,Denver International Airport,Denver,DEN,KDEN,39.861698150635,-104.672996521,0
3752,Philadelphia International Airport,Philadelphia,PHL,KPHL,39.87189865112305,-75.24109649658203,0
3753,Sioux Gateway Col. Bud Day Field,Sioux City,SUX,KSUX,42.40259933,-96.38439941,0
3754,Middle Georgia Regional Airport,Macon,MCN,KMCN,32.69279861450195,-83.64920043945312,0
3755,Truth Or Consequences Municipal Airport,Truth Or Consequences,TCS,KTCS,33.2369003296,-107.272003174,0
3756,Palmdale Regional/USAF Plant 42 Airport,Palmdale,PMD,KPMD,34.62939835,-118.0849991,0
3757,Randolph Air Force Base,San Antonio,RND,KRND,29.52969933,-98.27890015,0
3758,El Centro Naf Airport,El Centro,NJK,KNJK,32.829200744628906,-115.6719970703125,0
3759,Port Columbus International Airport,Columbus,CMH,KCMH,39.99800109863281,-82.89189910888672,0
3760,Drake Field,Fayetteville,FYV,KFYV,36.00510025024414,-94.17009735107422,0
3761,Henry Post Army Air Field (Fort Sill),Fort Sill,FSI,KFSI,34.64979935,-98.40219879,0
3762,Princeton Municipal Airport,Princeton,PNM,KPNM,45.55989838,-93.60820007,0
3763,Wright-Patterson Air Force Base,Dayton,FFO,KFFO,39.8260993958,-84.0483016968,0
3764,Edward G. Pitka Sr Airport,Galena,GAL,PAGA,64.73619843,-156.9369965,0
3765,Chandler Municipal Airport,Chandler,\N,KCHD,33.2691,-111.810997,0
3766,Mineral Wells Airport,Mineral Wells,MWL,KMWL,32.7816009521,-98.0602035522,0
3767,Mc Connell Air Force Base,Wichita,IAB,KIAB,37.62189865,-97.26820374,0
3768,New Orleans NAS JRB/Alvin Callender Field,New Orleans,NBG,KNBG,29.82530022,-90.03500366,0
3769,Beaufort County Airport,Beaufort,BFT,KARW,32.4122009277,-80.6343994141,0
3770,Texarkana Regional Webb Field,Texarkana,TXK,KTXK,33.45370101928711,-93.99099731445312,0
3771,Plattsburgh International Airport,Plattsburgh,PBG,KPBG,44.650901794433594,-73.46810150146484,0
3772,Phillips Army Air Field,Aberdeen,APG,KAPG,39.466202,-76.1688,0
3773,Tucumcari Municipal Airport,Tucumcari,TCC,KTCC,35.182800293,-103.602996826,0
3774,Ted Stevens Anchorage International Airport,Anchorage,ANC,PANC,61.174400329589844,-149.99600219726562,0
3775,Robert Gray  Army Air Field Airport,Killeen,GRK,KGRK,31.067199707,-97.82890319820001,0
3776,Black Rock Airport,Zuni Pueblo,ZUN,KZUN,35.08319854736328,-108.79199981689453,0
3777,Bellingham International Airport,Bellingham,BLI,KBLI,48.79280090332031,-122.53800201416016,0
3778,Millington Regional Jetport Airport,Millington,NQA,KNQA,35.356700897217,-89.870300292969,0
3779,Elkins-Randolph Co-Jennings Randolph Field,Elkins,EKN,KEKN,38.88940048,-79.85710144,0
3780,Hartford Brainard Airport,Hartford,HFD,KHFD,41.736698150635,-72.649398803711,0
3781,North Central State Airport,Smithfield,SFZ,KSFZ,41.9207992554,-71.49140167239999,0
3782,Mobile Regional Airport,Mobile,MOB,KMOB,30.691200256348,-88.242797851562,0
3783,Moffett Federal Airfield,Mountain View,NUQ,KNUQ,37.416099548339844,-122.04900360107422,0
3784,Santa Fe Municipal Airport,Santa Fe,SAF,KSAF,35.617099762,-106.088996887,0
3785,Barking Sands Airport,Barking Sands,BKH,PHBK,22.022800445599998,-159.785003662,0
3786,Beauregard Regional Airport,Deridder,DRI,KDRI,30.8316993713,-93.33989715579999,0
3787,Bradshaw Army Airfield,Bradshaw Field,BSF,PHSF,19.760099411,-155.554000854,0
3788,Nogales International Airport,Nogales,OLS,KOLS,31.417699813842773,-110.8479995727539,0
3789,Mac Dill Air Force Base,Tampa,MCF,KMCF,27.84930038,-82.52120209,0
3790,Scott AFB/Midamerica Airport,Belleville,BLV,KBLV,38.5452,-89.835197,0
3791,Opa-locka Executive Airport,Miami,OPF,KOPF,25.90699959,-80.27839661,0
3792,Del Rio International Airport,Del Rio,DRT,KDRT,29.3742008209,-100.927001953,0
3793,Southwest Florida International Airport,Fort Myers,RSW,KRSW,26.53619956970215,-81.75520324707031,0
3794,King Salmon Airport,King Salmon,AKN,PAKN,58.67679977,-156.6490021,0
3795,Muir Army Air Field (Fort Indiantown Gap) Airport,Muir,MUI,KMUI,40.43479919,-76.56939697,0
3796,Kapalua Airport,Lahania-kapalua,JHM,PHJH,20.962900161743164,-156.67300415039062,0
3797,John F Kennedy International Airport,New York,JFK,KJFK,40.63980103,-73.77890015,0
3798,Homestead ARB Airport,Homestead,HST,KHST,25.48859978,-80.38359833,0
3799,Riverside Municipal Airport,Riverside,RAL,KRAL,33.95190048,-117.4449997,0
3800,Sherman Army Air Field,Fort Leavenworth,FLV,KFLV,39.3683013916,-94.9147033691,0
3801,Wallops Flight Facility Airport,Wallops Island,WAL,KWAL,37.9402008057,-75.4664001465,0
3802,Holloman Air Force Base,Alamogordo,HMN,KHMN,32.8525009155,-106.107002258,0
3803,Willow Grove Naval Air Station/Joint Reserve Base,Willow Grove,NXX,KNXX,40.19979858,-75.14820099,0
3804,Cheyenne Regional Jerry Olson Field,Cheyenne,CYS,KCYS,41.15570068,-104.8119965,0
3805,Stockton Metropolitan Airport,Stockton,SCK,KSCK,37.894199371338,-121.2379989624,0
3806,Charleston Air Force Base-International Airport,Charleston,CHS,KCHS,32.89860153,-80.04049683,0
3807,Reno Tahoe International Airport,Reno,RNO,KRNO,39.49909973144531,-119.76799774169922,0
3808,Ketchikan International Airport,Ketchikan,KTN,PAKT,55.35559845,-131.7140045,0
3809,Willow Run Airport,Detroit,YIP,KYIP,42.23789978,-83.53040314,0
3810,Vandenberg Air Force Base,Lompoc,VBG,KVBG,34.7373008728,-120.583999634,0
3811,Birmingham-Shuttlesworth International Airport,Birmingham,BHM,KBHM,33.56290054,-86.75350189,0
3812,Lakehurst Maxfield Field Airport,Lakehurst,NEL,KNEL,40.03329849,-74.353302,0
3814,Nellis Air Force Base,Las Vegas,LSV,KLSV,36.2361984253,-115.033996582,0
3815,March ARB Airport,Riverside,RIV,KRIV,33.88069916,-117.2590027,0
3816,Modesto City Co-Harry Sham Field,Modesto,MOD,KMOD,37.62580109,-120.9540024,0
3817,Sacramento International Airport,Sacramento,SMF,KSMF,38.69540023803711,-121.59100341796875,0
3818,Waukegan National Airport,Chicago,UGN,KUGN,42.422199249268,-87.867897033691,0
3819,City of Colorado Springs Municipal Airport,Colorado Springs,COS,KCOS,38.805801391602,-104.70099639893,0
3820,Buffalo Niagara International Airport,Buffalo,BUF,KBUF,42.94049835,-78.73220062,0
3821,Griffing Sandusky Airport,Sandusky,SKY,KSKY,41.4333992004,-82.6522979736,0
3822,Snohomish County (Paine Field) Airport,Everett,PAE,KPAE,47.90629959,-122.2819977,0
3823,Mountain Home Air Force Base,Mountain Home,MUO,KMUO,43.043598,-115.872002,0
3824,Cedar City Regional Airport,Cedar City,CDC,KCDC,37.70100021362305,-113.0989990234375,0
3825,Bradley International Airport,Windsor Locks,BDL,KBDL,41.9388999939,-72.68319702149999,0
3826,Mc Allen Miller International Airport,Mcallen,MFE,KMFE,26.17580032,-98.23860168,0
3827,Norfolk Ns (Chambers Fld) Airport,Norfolk,NGU,KNGU,36.93759918,-76.28929901,0
3828,Westover ARB/Metropolitan Airport,Chicopee Falls,CEF,KCEF,42.19400024,-72.53479767,0
3829,Lubbock Preston Smith International Airport,Lubbock,LBB,KLBB,33.66360092163086,-101.822998046875,0
3830,Chicago O'Hare International Airport,Chicago,ORD,KORD,41.97859955,-87.90480042,0
3831,Boca Raton Airport,Boca Raton,BCT,KBCT,26.3784999847,-80.1076965332,0
3832,Fairbanks International Airport,Fairbanks,FAI,PAFA,64.81510162,-147.8560028,0
3833,Quantico MCAF /Turner field,Quantico,NYG,KNYG,38.50170135,-77.30529785,0
3834,Cannon Air Force Base,Clovis,CVS,KCVS,34.3828010559,-103.321998596,0
3835,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,Kaneohe Bay,NGF,PHNG,21.4505004883,-157.768005371,0
3836,Offutt Air Force Base,Omaha,OFF,KOFF,41.118301391602,-95.912498474121,0
3837,Gulkana Airport,Gulkana,GKN,PAGK,62.1548996,-145.4570007,0
3838,Watertown International Airport,Watertown,ART,KART,43.99190139770508,-76.02169799804688,0
3839,Palm Springs International Airport,Palm Springs,PSP,KPSP,33.8297004699707,-116.50700378417969,0
3840,Rick Husband Amarillo International Airport,Amarillo,AMA,KAMA,35.219398498535156,-101.70600128173828,0
3841,Fort Dodge Regional Airport,Fort Dodge,FOD,KFOD,42.55149841,-94.19259644,0
3842,Barksdale Air Force Base,Shreveport,BAD,KBAD,32.5018005371,-93.6626968384,0
3843,Topeka Regional Airport - Forbes Field,Topeka,FOE,KFOE,38.950901031499995,-95.66359710690001,0
3844,Cotulla-La Salle County Airport,Cotulla,COT,KCOT,28.45669937,-99.22029877,0
3845,Wilmington International Airport,Wilmington,ILM,KILM,34.270599365234375,-77.90260314941406,0
3848,Tyler Pounds Regional Airport,Tyler,TYR,KTYR,32.35409927368164,-95.40239715576172,0
3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,KBWI,39.17539978,-76.66829681,0
3850,Hobart Regional Airport,Hobart,HBR,KHBR,34.991317,-99.051313,0
3851,Lanai Airport,Lanai,LNY,PHNY,20.785600662231445,-156.9510040283203,0
3852,Alexandria International Airport,Alexandria,AEX,KAEX,31.32740020751953,-92.54979705810547,0
3853,Condron Army Air Field,White Sands,WSD,KWSD,32.34149933,-106.4029999,0
3854,Cold Bay Airport,Cold Bay,CDB,PACD,55.20610046386719,-162.72500610351562,0
3855,Tulsa International Airport,Tulsa,TUL,KTUL,36.19839859008789,-95.88809967041016,0
3856,Sitka Rocky Gutierrez Airport,Sitka,SIT,PASI,57.04710006713867,-135.36199951171875,0
3857,Long Island Mac Arthur Airport,Islip,ISP,KISP,40.79520035,-73.10019684,0
3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,MSP,KMSP,44.881999969499994,-93.22180175780001,0
3859,New Castle Airport,Wilmington,ILG,KILG,39.67869949,-75.60649872,0
3860,Unalaska Airport,Unalaska,DUT,PADU,53.900100708,-166.544006348,0
3861,Louis Armstrong New Orleans International Airport,New Orleans,MSY,KMSY,29.99340057373047,-90.25800323486328,0
3862,Portland International Jetport Airport,Portland,PWM,KPWM,43.64619827,-70.30930328,0
3863,Will Rogers World Airport,Oklahoma City,OKC,KOKC,35.39310073852539,-97.60070037841797,0
3864,Albany International Airport,Albany,ALB,KALB,42.74829864501953,-73.80169677734375,0
3865,Valdez Pioneer Field,Valdez,VDZ,PAVD,61.13389969,-146.2480011,0
3866,Langley Air Force Base,Hampton,LFI,KLFI,37.082901001,-76.360496521,0
3867,John Wayne Airport-Orange County Airport,Santa Ana,SNA,KSNA,33.67570114,-117.8679962,0
3868,Columbus Air Force Base,Colombus,CBM,KCBM,33.6437988281,-88.44380187990001,0
3869,Kendall-Tamiami Executive Airport,Kendall-tamiami,TMB,KTMB,25.6478996277,-80.432800293,0
3870,Oceana NAS,Oceana,NTU,KNTU,36.8207016,-76.03350067,0
3871,Grissom Air Reserve Base,Peru,GUS,KGUS,40.648101806599996,-86.1520996094,0
3872,Casper-Natrona County International Airport,Casper,CPR,KCPR,42.90800095,-106.4639969,0
3873,Destin-Ft Walton Beach Airport,Valparaiso,VPS,KVPS,30.4832,-86.525398,0
3874,Craig Field,Selma,SEM,KSEM,32.343898773193,-86.987800598145,0
3875,Key West International Airport,Key West,EYW,KEYW,24.556100845336914,-81.75959777832031,0
3876,Charlotte Douglas International Airport,Charlotte,CLT,KCLT,35.2140007019043,-80.94309997558594,0
3877,McCarran International Airport,Las Vegas,LAS,KLAS,36.08010101,-115.1520004,0
3878,Orlando International Airport,Orlando,MCO,KMCO,28.429399490356445,-81.30899810791016,0
3879,Florence Regional Airport,Florence,FLO,KFLO,34.18539810180664,-79.7238998413086,0
3880,Great Falls International Airport,Great Falls,GTF,KGTF,47.48199844,-111.3710022,0
3881,Youngstown Warren Regional Airport,Youngstown,YNG,KYNG,41.26070023,-80.67910004,0
3882,Ladd AAF Airfield,Fort Wainwright,FBK,PAFB,64.83750153,-147.6139984,0
3883,Mc Minnville Municipal Airport,Mackminnville,MMV,KMMV,45.19440079,-123.1360016,0
3884,Robins Air Force Base,Macon,WRB,KWRB,32.6400985718,-83.5919036865,0
3944,Pullman Moscow Regional Airport,Pullman,PUW,KPUW,46.7439,-117.110001,0
3945,Lewiston Nez Perce County Airport,Lewiston,LWS,KLWS,46.3745002746582,-117.01499938964844,0
3946,Elmira Corning Regional Airport,Elmira,ELM,KELM,42.1599006652832,-76.8916015625,0
3947,Ithaca Tompkins Regional Airport,Ithaca,ITH,KITH,42.49100112915039,-76.4583969116211,0
3948,Monterey Peninsula Airport,Monterey,MRY,KMRY,36.58700180053711,-121.84300231933594,0
3949,Santa Barbara Municipal Airport,Santa Barbara,SBA,KSBA,34.42620087,-119.8399963,0
3950,Daytona Beach International Airport,Daytona Beach,DAB,KDAB,29.179899,-81.058098,0
4004,Talkeetna Airport,Talkeetna,TKA,PATK,62.320499420166,-150.09399414062,0
4006,Tweed New Haven Airport,New Haven,HVN,KHVN,41.26369858,-72.88680267,0
4007,Asheville Regional Airport,Asheville,AVL,KAVL,35.43619918823242,-82.54180145263672,0
4008,Piedmont Triad International Airport,Greensboro,GSO,KGSO,36.097801208496094,-79.93730163574219,0
4009,Joe Foss Field Airport,Sioux Falls,FSD,KFSD,43.582000732400004,-96.741897583,0
4011,Manchester Airport,Manchester NH,MHT,KMHT,42.93259811401367,-71.43569946289062,0
4012,Naples Municipal Airport,Naples,APF,KAPF,26.1525993347,-81.7752990723,0
4014,Louisville International Standiford Field,Louisville,SDF,KSDF,38.1744,-85.736,0
4015,Charlottesville Albemarle Airport,Charlottesville VA,CHO,KCHO,38.13859939575195,-78.4529037475586,0
4016,Roanoke–Blacksburg Regional Airport,Roanoke VA,ROA,KROA,37.325500488299994,-79.975402832,0
4017,Blue Grass Airport,Lexington KY,LEX,KLEX,38.0364990234375,-84.60590362548828,0
4018,Evansville Regional Airport,Evansville,EVV,KEVV,38.0369987488,-87.5324020386,0
4019,Albuquerque International Sunport Airport,Albuquerque,ABQ,KABQ,35.040199279785156,-106.60900115966797,0
4020,Gallatin Field,Bozeman,BZN,KBZN,45.77750015,-111.1529999,0
4021,Billings Logan International Airport,Billings,BIL,KBIL,45.807701110839844,-108.54299926757812,0
4022,Bert Mooney Airport,Butte,BTM,KBTM,45.95479965209961,-112.49700164794922,0
4023,Cherry Capital Airport,Traverse City,TVC,KTVC,44.74140167236328,-85.58219909667969,0
4025,Hancock County-Bar Harbor Airport,Bar Harbor,BHB,KBHB,44.45000076,-68.3615036,0
4026,Knox County Regional Airport,Rockland,RKD,KRKD,44.06010056,-69.09919739,0
4027,Jackson Hole Airport,Jacksn Hole,JAC,KJAC,43.6072998046875,-110.73799896240234,0
4028,Chicago Rockford International Airport,Rockford,RFD,KRFD,42.19540023803711,-89.09719848632812,0
4034,Greenville Spartanburg International Airport,Greenville,GSP,KGSP,34.8956985474,-82.2189025879,0
4037,Central Illinois Regional Airport at Bloomington-Normal,Bloomington,BMI,KBMI,40.47710037,-88.91590118,0
4038,Gulfport Biloxi International Airport,Gulfport,GPT,KGPT,30.40730094909668,-89.07009887695312,0
4039,Kalamazoo Battle Creek International Airport,Kalamazoo,AZO,KAZO,42.234901428222656,-85.5521011352539,0
4040,Toledo Express Airport,Toledo,TOL,KTOL,41.58679962,-83.80780029,0
4041,Fort Wayne International Airport,Fort Wayne,FWA,KFWA,40.97850037,-85.19509888,0
4042,Decatur Airport,Decatur,DEC,KDEC,39.834598541259766,-88.8656997680664,0
4043,The Eastern Iowa Airport,Cedar Rapids,CID,KCID,41.884700775146484,-91.71080017089844,0
4044,La Crosse Municipal Airport,La Crosse,LSE,KLSE,43.879002,-91.256699,0
4045,Central Wisconsin Airport,Wassau,CWA,KCWA,44.7775993347,-89.6668014526,0
4046,General Wayne A. Downing Peoria International Airport,Peoria,PIA,KPIA,40.664199829100006,-89.6932983398,0
4047,Appleton International Airport,Appleton,ATW,KATW,44.258098602299995,-88.5190963745,0
4048,Rochester International Airport,Rochester,RST,KRST,43.90829849243164,-92.5,0
4049,University of Illinois Willard Airport,Champaign,CMI,KCMI,40.03919983,-88.27809906,0
4050,Manhattan Regional Airport,Manhattan,MHK,KMHK,39.14099884033203,-96.6707992553711,0
4058,Venango Regional Airport,Franklin,FKL,KFKL,41.3778991699,-79.8603973389,0
4063,Grand Junction Regional Airport,Grand Junction,GJT,KGJT,39.1223983765,-108.527000427,0
4064,St George Municipal Airport,Saint George,SGU,KSGU,37.0363888889,-113.510305556,0
4065,David Wayne Hooks Memorial Airport,Houston,DWH,KDWH,30.0618000031,-95.55280303960001,0
4066,Port O'Connor Private Airport,Port O\\'Connor,S46,XS46,28.42970085144043,-96.44439697265625,0
4067,Sarasota Bradenton International Airport,Sarasota,SRQ,KSRQ,27.39539909362793,-82.55439758300781,0
4071,Van Nuys Airport,Van Nuys,VNY,KVNY,34.209800720215,-118.48999786377,0
4072,Quad City International Airport,Moline,MLI,KMLI,41.44850158691406,-90.50749969482422,0
4073,Panama City-Bay Co International Airport,Panama City,PFN,KPFN,30.212099,-85.6828,0
4083,Bismarck Municipal Airport,Bismarck,BIS,KBIS,46.772701263427734,-100.74600219726562,0
4084,Telluride Regional Airport,Telluride,TEX,KTEX,37.9538002,-107.9079971,0
4087,Rapid City Regional Airport,Rapid City,RAP,KRAP,44.0452995300293,-103.05699920654297,0
4088,Mc Clellan-Palomar Airport,Carlsbad,CLD,KCRQ,33.12829971,-117.2799988,0
4089,Bishop International Airport,Flint,FNT,KFNT,42.96540069580078,-83.74359893798828,0
4098,Redding Municipal Airport,Redding,RDD,KRDD,40.50899887,-122.2929993,0
4099,Mahlon Sweet Field,Eugene,EUG,KEUG,44.12459945678711,-123.21199798583984,0
4100,Idaho Falls Regional Airport,Idaho Falls,IDA,KIDA,43.51459884643555,-112.07099914550781,0
4101,Rogue Valley International Medford Airport,Medford,MFR,KMFR,42.37419891357422,-122.87300109863281,0
4103,Roberts Field,Redmond-Bend,RDM,KRDM,44.2541008,-121.1500015,0
4112,Akron Canton Regional Airport,Akron,CAK,KCAK,40.916099548339844,-81.44219970703125,0
4113,Huntsville International Carl T Jones Field,Huntsville,HSV,KHSV,34.637199401855,-86.775100708008,0
4114,Mid Ohio Valley Regional Airport,PARKERSBURG,PKB,KPKB,39.34510040283203,-81.43920135498047,0
4115,Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,MGM,KMGM,32.30059814,-86.39399719,0
4116,Tri Cities Regional Tn Va Airport,BRISTOL,TRI,KTRI,36.47520065307617,-82.40740203857422,0
4117,Barkley Regional Airport,PADUCAH,PAH,KPAH,37.06079864501953,-88.7738037109375,0
4124,Page Municipal Airport,Page,PGA,KPGA,36.92610168,-111.447998,0
4127,Glacier Park International Airport,Kalispell,FCA,KGPI,48.31050109863281,-114.25599670410156,0
4128,MBS International Airport,Saginaw,MBS,KMBS,43.532901763916016,-84.07959747314453,0
4129,Greater Binghamton/Edwin A Link field,Binghamton,BGM,KBGM,42.20869827,-75.97979736,0
4136,Blythe Airport,Blythe,BLH,KBLH,33.6192016602,-114.717002869,0
4147,Petersburg James A Johnson Airport,Petersburg,PSG,PAPG,56.80170059,-132.9450073,0
4167,Orlando Sanford International Airport,Sanford,SFB,KSFB,28.777599334716797,-81.23750305175781,0
4169,John Murtha Johnstown Cambria County Airport,Johnstown,JST,KJST,40.31610107421875,-78.83390045166016,0
4216,Missoula International Airport,Missoula,MSO,KMSO,46.91630173,-114.0910034,0
4219,Grand Canyon National Park Airport,Grand Canyon,GCN,KGCN,35.95240020751953,-112.14700317382812,0
4220,Sugar Land Regional Airport,Sugar Land,SGR,KSGR,29.622299194336,-95.65650177002,0
4222,Centennial Airport,Denver,APA,KAPA,39.57009888,-104.848999,0
4223,Clovis Municipal Airport,Clovis,CVN,KCVN,34.4250984192,-103.07900238,0
4224,Fort Stockton Pecos County Airport,Fort Stockton,FST,KFST,30.9157009125,-102.916000366,0
4225,Las Vegas Municipal Airport,Las Vegas,LVS,KLVS,35.6542015076,-105.141998291,0
4226,West Houston Airport,Houston,IWS,KIWS,29.818199157699997,-95.67259979250001,0
4227,La Junta Municipal Airport,La Junta,LHX,KLHX,38.04970169,-103.5090027,0
4228,Las Cruces International Airport,Las Cruces,LRU,KLRU,32.289398193359375,-106.9219970703125,0
4229,Stephens County Airport,Breckenridge,BKD,KBKD,32.71900177,-98.89099884030001,0
4230,Draughon Miller Central Texas Regional Airport,Temple,TPL,KTPL,31.15250015258789,-97.40779876708984,0
4231,Ozona Municipal Airport,Ozona,OZA,KOZA,30.735300064087,-101.20300292969,0
4250,Eagle County Regional Airport,Vail,EGE,KEGE,39.64260101,-106.9179993,0
4253,Cuyahoga County Airport,Richmond Heights,CGF,KCGF,41.5651016235,-81.4863967896,0
4254,Mansfield Lahm Regional Airport,Mansfield,MFD,KMFD,40.82139968869999,-82.5166015625,0
4255,Columbus Metropolitan Airport,Columbus,CSG,KCSG,32.516300201416016,-84.93890380859375,0
4256,Lawton Fort Sill Regional Airport,Lawton,LAW,KLAW,34.5676994324,-98.4166030884,0
4257,Fort Collins Loveland Municipal Airport,Fort Collins,FNL,KFNL,40.4518013,-105.011001587,0
4261,Flagstaff Pulliam Airport,Flagstaff,FLG,KFLG,35.13850021,-111.6709976,0
4262,Lake Tahoe Airport,South Lake Tahoe,TVL,KTVL,38.89390182495117,-119.99500274658203,0
4263,Joslin Field Magic Valley Regional Airport,Twin Falls,TWF,KTWF,42.48180008,-114.487999,0
4265,Martha's Vineyard Airport,Vineyard Haven MA,MVY,KMVY,41.3931007385,-70.6143035889,0
4268,Concord Municipal Airport,Concord NH,CON,KCON,43.20270157,-71.50229645,0
4270,Groton New London Airport,Groton CT,GON,KGON,41.330101013183594,-72.04509735107422,0
4271,St Cloud Regional Airport,Saint Cloud,STC,KSTC,45.546600341796875,-94.05989837646484,0
4273,Golden Triangle Regional Airport,Columbus Mississippi,GTR,KGTR,33.450298309299995,-88.5914001465,0
4275,Bowerman Airport,Hoquiam,HQM,KHQM,46.971199035599994,-123.93699646,0
4276,Erie International Tom Ridge Field,Erie,ERI,KERI,42.0831270134,-80.1738667488,0
4278,Barnstable Municipal Boardman Polando Field,Barnstable,HYA,KHYA,41.66930008,-70.28040314,0
4280,Sedona Airport,Sedona,SDX,KSEZ,34.848598480225,-111.78800201416,0
4284,Morgantown Municipal Walter L. Bill Hart Field,Morgantown,MGW,KMGW,39.64289856,-79.91629791,0
4285,Yeager Airport,Charleston,CRW,KCRW,38.37310028076172,-81.59320068359375,0
4286,Wilkes Barre Scranton International Airport,Scranton,AVP,KAVP,41.338500976599995,-75.72339630130001,0
4287,Bemidji Regional Airport,Bemidji,BJI,KBJI,47.50939941,-94.93370056,0
4292,Hector International Airport,Fargo,FAR,KFAR,46.92070007324219,-96.81580352783203,0
4293,Charles B. Wheeler Downtown Airport,Kansas City,MKC,KMKC,39.123199462890625,-94.5927963256836,0
4296,Gillette Campbell County Airport,Gillette,GCC,KGCC,44.348899841299996,-105.539001465,0
4318,University Park Airport,State College Pennsylvania,SCE,KUNV,40.8493003845,-77.84870147710001,0
4335,Key Field,Meridian,MEI,KMEI,32.33259963989258,-88.75189971923828,0
4336,Abraham Lincoln Capital Airport,Springfield,SPI,KSPI,39.84410095,-89.67790222,0
4338,Cortez Municipal Airport,Cortez,CEZ,KCEZ,37.3030014038,-108.627998352,0
4339,Yampa Valley Airport,Hayden,HDN,KHDN,40.48120117,-107.2180023,0
4340,Gallup Municipal Airport,Gallup,GUP,KGUP,35.511100769,-108.789001465,0
4341,Liberal Mid-America Regional Airport,Liberal,LBL,KLBL,37.0442009,-100.9599991,0
4342,Lamar Municipal Airport,Lamar,LAA,KLAA,38.069698333699996,-102.68800354,0
4343,Renner Field-Goodland Municipal Airport,Goodland,GLD,KGLD,39.37060165,-101.6989975,0
4344,Yellowstone Regional Airport,Cody,COD,KCOD,44.520198822,-109.024002075,0
4348,Springfield Branson National Airport,Springfield,SGF,KSGF,37.24570084,-93.38860321,0
4354,Joplin Regional Airport,Joplin,JLN,KJLN,37.151798248291016,-94.49829864501953,0
4355,Lehigh Valley International Airport,Allentown,ABE,KABE,40.652099609375,-75.44080352783203,0
4356,Northwest Arkansas Regional Airport,Bentonville,XNA,KXNA,36.281898,-94.306801,0
